dict	L	pc_page	pc_col	k1	k2	line	batch	batch_date	process	directive	tag_context	old	new
mw						167536	batch_20260804	2026-08-04	human	new	text	<s>kAminI</s> ¦ (<s>inI</s>), <lex>f.</lex> a loving or affectionate woman, <ls>Mn. viii, 112</ls>; <ls>R.</ls>; <ls>Megh.</ls>; <ls>Hariv.</ls>; <ls>Ragh.</ls> &c.<info lex="f"/><info hui="a"/>	<s>kAminI</s> ¦ (<s>inI</s>), <lex>f.</lex> a loving or affectionate woman, <ls>Mn. viii, 112</ls>; <ls>R.</ls>; <ls>Megh.</ls>; <ls>Hariv.</ls>; <ls>Ragh.</ls> <ab>&c.</ab><info lex="f"/><info hui="a"/>
mw						167584	batch_20260804	2026-08-04	human	new	text	<s>kA/muka</s> ¦ <lex>m.</lex> a lover, gallant, <ls>R.</ls>; <ls>Ragh. xix, 33</ls> &c.<info lex="m"/>	<s>kA/muka</s> ¦ <lex>m.</lex> a lover, gallant, <ls>R.</ls>; <ls>Ragh. xix, 33</ls> <ab>&c.</ab><info lex="m"/>
mw						167611	batch_20260804	2026-08-04	human	new	text	¦ a woman desirous of wealth &c., <ls>W.</ls><info lex="inh"/>	¦ a woman desirous of wealth <ab>&c.</ab>, <ls>W.</ls><info lex="inh"/>
mw						167647	batch_20260804	2026-08-04	human	new	text	¦ optional (opposed to <s>nitya</s> or indispensable observance), performed through the desire of some object or personal advantage (as a religious ceremony &c.), done from desire of benefit or from interested motives, <ls>KātyŚr. xii, 6, 15</ls>; <ls>ĀśvŚr. ii, 10</ls>; <ls>ĀśvGṛ. iii, 6</ls>; <ls>Kauś. 5</ls>; <ls>ChUp. v, 2, 9</ls>; <ls>Mn. ii, 2</ls>; <ls>MBh.</ls> &c.<info lex="inh"/>	¦ optional (opposed to <s>nitya</s> or indispensable observance), performed through the desire of some object or personal advantage (as a religious ceremony <ab>&c.</ab>), done from desire of benefit or from interested motives, <ls>KātyŚr. xii, 6, 15</ls>; <ls>ĀśvŚr. ii, 10</ls>; <ls>ĀśvGṛ. iii, 6</ls>; <ls>Kauś. 5</ls>; <ls>ChUp. v, 2, 9</ls>; <ls>Mn. ii, 2</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="inh"/>
mw						167707	batch_20260804	2026-08-04	human	new	text	¦ will, purpose, intention (<ab>e.g.</ab> <s>yat-kAmyA/</s>, <ab>irreg.</ab> <ab>instr.</ab> ‘with which intention’, <ls>ŚBr. iii, 9, 3, 4</ls>), <ls>Mn.</ls>; <ls>MBh.</ls>; <ls>R.</ls>; <ls>Ragh.</ls> &c.; <info lex="inh"/>	¦ will, purpose, intention (<ab>e.g.</ab> <s>yat-kAmyA/</s>, <ab>irreg.</ab> <ab>instr.</ab> ‘with which intention’, <ls>ŚBr. iii, 9, 3, 4</ls>), <ls>Mn.</ls>; <ls>MBh.</ls>; <ls>R.</ls>; <ls>Ragh.</ls> <ab>&c.</ab>; <info lex="inh"/>
mw						167836	batch_20260804	2026-08-04	human	new	text	<s>kAmboja</s> ¦ <lex>mfn.</lex> (<ab>fr.</ab> <s>kamboja</s>, <ab>g.</ab> <s>sinDv-Adi</s> and <s>kacCA<srs/>di</s>), born in or coming from <s1>Kamboja</s1> (as horses), <ls>R. v, 12, 36</ls> &c.<info lex="m:f:n"/>	<s>kAmboja</s> ¦ <lex>mfn.</lex> (<ab>fr.</ab> <s>kamboja</s>, <ab>g.</ab> <s>sinDv-Adi</s> and <s>kacCA<srs/>di</s>), born in or coming from <s1>Kamboja</s1> (as horses), <ls>R. v, 12, 36</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						167887	batch_20260804	2026-08-04	human	new	text	<hom>1.</hom> <s>kAya/</s> ¦ <lex>mf(<s>I</s>)n.</lex> (<ab>fr.</ab> <hom>3.</hom> <s>ka</s>, <ls>Pāṇ. iv, 2, 25</ls>), relating or devoted to the god <s1>Ka</s1> (<s1>Prajā-pati</s1>, <ls>RV. x, 121</ls>), <ls>VS.</ls>; <ls>TS.</ls>; <ls>ŚBr.</ls> &c.;<info lex="m:f#I:n"/>	<hom>1.</hom> <s>kAya/</s> ¦ <lex>mf(<s>I</s>)n.</lex> (<ab>fr.</ab> <hom>3.</hom> <s>ka</s>, <ls>Pāṇ. iv, 2, 25</ls>), relating or devoted to the god <s1>Ka</s1> (<s1>Prajā-pati</s1>, <ls>RV. x, 121</ls>), <ls>VS.</ls>; <ls>TS.</ls>; <ls>ŚBr.</ls> <ab>&c.</ab>;<info lex="m:f#I:n"/>
mw						167896	batch_20260804	2026-08-04	human	new	text	<hom>2.</hom> <s>kAya</s> ¦ <lex>m.</lex> (√ <s>ci</s>, <ls>Pāṇ. iii, 3, 41</ls>), the body, <ls>KātyŚr.</ls>; <ls>Mn.</ls> &c.<info lex="m"/>	<hom>2.</hom> <s>kAya</s> ¦ <lex>m.</lex> (√ <s>ci</s>, <ls>Pāṇ. iii, 3, 41</ls>), the body, <ls>KātyŚr.</ls>; <ls>Mn.</ls> <ab>&c.</ab><info lex="m"/>
mw						167962	batch_20260804	2026-08-04	human	new	text	¦ a particular caste or man of that caste, the <ns>Kāyath</ns> or writer caste (born from a <s1>Kṣatriya</s1> father and <s1>Śūdra</s1> mother), <ls>Yājñ.</ls>; <ls>Mṛcch.</ls> &c.<info lex="inh"/>	¦ a particular caste or man of that caste, the <ns>Kāyath</ns> or writer caste (born from a <s1>Kṣatriya</s1> father and <s1>Śūdra</s1> mother), <ls>Yājñ.</ls>; <ls>Mṛcch.</ls> <ab>&c.</ab><info lex="inh"/>
mw						168016	batch_20260804	2026-08-04	human	new	text	<s>kAyaka</s> ¦ <lex>mf(<s>ikA</s>)n.</lex> belonging or relating to the body, &c., corporeal, <ls>L.</ls><info lex="m:f#ikA:n"/>	<s>kAyaka</s> ¦ <lex>mf(<s>ikA</s>)n.</lex> belonging or relating to the body, <ab>&c.</ab>, corporeal, <ls>L.</ls><info lex="m:f#ikA:n"/>
mw						168022	batch_20260804	2026-08-04	human	new	text	<s>kAyikA</s> ¦ <lex>f.</lex> (with or without <s>vfdDi</s>), interest obtained from capital, &c., <ls>Mn. viii, 153</ls>; <ls>Gaut. xii, 35.</ls> [<s>kAyikA vfdDi</s> <lex type="nhw">f.</lex> interest consisting in the use of an animal or any capital stock pawned or pledged; service rendered by the body of an animal (as a cow, &c.) pledged and used by the person to whom it is pledged; or (according to some) interest of which the payment does not affect the principal.]<info lex="f"/>	<s>kAyikA</s> ¦ <lex>f.</lex> (with or without <s>vfdDi</s>), interest obtained from capital, <ab>&c.</ab>, <ls>Mn. viii, 153</ls>; <ls>Gaut. xii, 35.</ls> [<s>kAyikA vfdDi</s> <lex type="nhw">f.</lex> interest consisting in the use of an animal or any capital stock pawned or pledged; service rendered by the body of an animal (as a cow, <ab>&c.</ab>) pledged and used by the person to whom it is pledged; or (according to some) interest of which the payment does not affect the principal.]<info lex="f"/>
mw						168028	batch_20260804	2026-08-04	human	new	text	¦ corporeal, <ls>Suśr.</ls> &c.<info lex="inh"/>	¦ corporeal, <ls>Suśr.</ls> <ab>&c.</ab><info lex="inh"/>
mw						168061	batch_20260804	2026-08-04	human	new	text	¦ the term used in designating a letter or sound or indeclinable word (<ab>e.g.</ab> <s>a-k˚</s>, <s>ka-k˚</s>, <ab>qq.vv.</ab>; <s>eva-k˚</s>, the word <s>eva</s>; <s>PUt-k˚</s>, <ab>q.v.</ab>), <ls>Prāt.</ls>; <ls>Mn.</ls> &c.<info lex="inh"/>	¦ the term used in designating a letter or sound or indeclinable word (<ab>e.g.</ab> <s>a-k˚</s>, <s>ka-k˚</s>, <ab>qq.vv.</ab>; <s>eva-k˚</s>, the word <s>eva</s>; <s>PUt-k˚</s>, <ab>q.v.</ab>), <ls>Prāt.</ls>; <ls>Mn.</ls> <ab>&c.</ab><info lex="inh"/>
mw						168079	batch_20260804	2026-08-04	human	new	text	<s>kArI</s> ¦ <lex>f.</lex> <ab>N.</ab> of a plant (= <s>kArikA</s>, <s>kAryA</s> &c.), <ls>L.</ls><info lex="f"/>	<s>kArI</s> ¦ <lex>f.</lex> <ab>N.</ab> of a plant (= <s>kArikA</s>, <s>kAryA</s> <ab>&c.</ab>), <ls>L.</ls><info lex="f"/>
mw						168091	batch_20260804	2026-08-04	human	new	text	<hom>1.</hom> <s>kA/raka</s> ¦ <lex>mf(<s>ikA</s>)n.</lex> (generally <ab>ifc.</ab>) making, doing, acting, who or what does or produces or creates, <ls>MBh.</ls> &c. (<ab>cf.</ab> <s>siMha-k˚</s>, <s>kftsna-k˚</s>, <s>Silpa-k</s>)<info n="rev" pc="1324,2"/><info lex="m:f#ikA:n"/>	<hom>1.</hom> <s>kA/raka</s> ¦ <lex>mf(<s>ikA</s>)n.</lex> (generally <ab>ifc.</ab>) making, doing, acting, who or what does or produces or creates, <ls>MBh.</ls> <ab>&c.</ab> (<ab>cf.</ab> <s>siMha-k˚</s>, <s>kftsna-k˚</s>, <s>Silpa-k</s>)<info n="rev" pc="1324,2"/><info lex="m:f#ikA:n"/>
mw						168130	batch_20260804	2026-08-04	human	new	text	<hom>1.</hom> <s>kAraRa</s> ¦ <lex>n.</lex> cause, reason, the cause of anything (<ab>gen.</ab>, also often <ab>loc.</ab>), <ls>KātyŚr.</ls>; <ls>MBh.</ls>; <ls>Mn.</ls> &c.<info lex="n"/>	<hom>1.</hom> <s>kAraRa</s> ¦ <lex>n.</lex> cause, reason, the cause of anything (<ab>gen.</ab>, also often <ab>loc.</ab>), <ls>KātyŚr.</ls>; <ls>MBh.</ls>; <ls>Mn.</ls> <ab>&c.</ab><info lex="n"/>
mw						168148	batch_20260804	2026-08-04	human	new	text	¦ that on which an opinion or judgement is founded (a sign, mark; a proof; a legal instrument, document), <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="inh"/>	¦ that on which an opinion or judgement is founded (a sign, mark; a proof; a legal instrument, document), <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="inh"/>
mw						168151	batch_20260804	2026-08-04	human	new	text	¦ an organ of sense, <ls>Ragh. xvi, 22</ls> &c.<info lex="inh"/>	¦ an organ of sense, <ls>Ragh. xvi, 22</ls> <ab>&c.</ab><info lex="inh"/>
mw						168181	batch_20260804	2026-08-04	human	new	text	¦ an astronomical period, <ls>W.</ls> [<s>kAraRAt</s>, from some cause or reason, <ls>RPrāt. iii, 13</ls>; <ls>Mn. viii, 355</ls>; <s>kasmAt kAraRAt</s>, from what cause? <s>mama-kAraRAt</s>, for my sake, <ls>R.</ls> &c.; <s>a-kAraRena</s>, without a reason, <ls>Yājñ. ii, 234</ls>; <s>yena kAraRena</s>, because; <s>yasmin kAraRe</s>, from which motive, wherefore.]<info lex="inh"/>	¦ an astronomical period, <ls>W.</ls> [<s>kAraRAt</s>, from some cause or reason, <ls>RPrāt. iii, 13</ls>; <ls>Mn. viii, 355</ls>; <s>kasmAt kAraRAt</s>, from what cause? <s>mama-kAraRAt</s>, for my sake, <ls>R.</ls> <ab>&c.</ab>; <s>a-kAraRena</s>, without a reason, <ls>Yājñ. ii, 234</ls>; <s>yena kAraRena</s>, because; <s>yasmin kAraRe</s>, from which motive, wherefore.]<info lex="inh"/>
mw						168196	batch_20260804	2026-08-04	human	new	text	<s>kAraRa—gu˚Ro<srs/>dBava-guRa</s> ¦ <lex>m.</lex> a secondary or derivative property (as form, taste, smell, &c. produced by combinations of elementary or causal particles), <ls>Bhāṣāp. 95.</ls><info lex="m"/>	<s>kAraRa—gu˚Ro<srs/>dBava-guRa</s> ¦ <lex>m.</lex> a secondary or derivative property (as form, taste, smell, <ab>&c.</ab> produced by combinations of elementary or causal particles), <ls>Bhāṣāp. 95.</ls><info lex="m"/>
mw						168208	batch_20260804	2026-08-04	human	new	text	<s>kAraRa—tva</s> ¦ <lex>n.</lex> = <s>-tA</s>, <ls>MBh. xiii, 38</ls>; <ls>BhP.</ls> &c.<info lex="n"/>	<s>kAraRa—tva</s> ¦ <lex>n.</lex> = <s>-tA</s>, <ls>MBh. xiii, 38</ls>; <ls>BhP.</ls> <ab>&c.</ab><info lex="n"/>
mw						168253	batch_20260804	2026-08-04	human	new	text	<s>kAraRo<srs/>ttara</s> ¦ <lex>n.</lex> answer to a charge, denial of the cause (of complaint; <ab>e.g.</ab> acknowledgment that a debt was incurred, but assertion that it has been repaid, &c.)<info lex="n"/>	<s>kAraRo<srs/>ttara</s> ¦ <lex>n.</lex> answer to a charge, denial of the cause (of complaint; <ab>e.g.</ab> acknowledgment that a debt was incurred, but assertion that it has been repaid, <ab>&c.</ab>)<info lex="n"/>
mw						168265	batch_20260804	2026-08-04	human	new	text	<s>kAram</s> ¦ (√ <hom>1.</hom> <s>kf</s>) <ab>adv.</ab> <ab>ind.p.</ab> <ab>ifc.</ab> (see <s>svAhA-k˚</s>, <ls>ŚBr.</ls>; <s>namas-k˚</s>; <s>cOraM-k˚ AkroSati</s>, he abuses a person by calling him a thief, <ls>Pāṇ. iii, 4, 26</ls>, <ab>Sch.</ab>; <s>svAduM-k˚</s>, <ls>ib.</ls>, <ls>Kāś.</ls> &c.)<info lex="ind"/>	<s>kAram</s> ¦ (√ <hom>1.</hom> <s>kf</s>) <ab>adv.</ab> <ab>ind.p.</ab> <ab>ifc.</ab> (see <s>svAhA-k˚</s>, <ls>ŚBr.</ls>; <s>namas-k˚</s>; <s>cOraM-k˚ AkroSati</s>, he abuses a person by calling him a thief, <ls>Pāṇ. iii, 4, 26</ls>, <ab>Sch.</ab>; <s>svAduM-k˚</s>, <ls>ib.</ls>, <ls>Kāś.</ls> <ab>&c.</ab>)<info lex="ind"/>
mw						168304	batch_20260804	2026-08-04	human	new	text	¦ concise statement in verse of (<ab>esp.</ab> <ab>philos.</ab> and <ab>gramm.</ab>) doctrines, <ls>MBh. ii, 453</ls> &c.<info lex="inh"/>	¦ concise statement in verse of (<ab>esp.</ab> <ab>philos.</ab> and <ab>gramm.</ab>) doctrines, <ls>MBh. ii, 453</ls> <ab>&c.</ab><info lex="inh"/>
mw						168325	batch_20260804	2026-08-04	human	new	text	<s>kArita</s> ¦ <lex>mfn.</lex> <ab>ifc.</ab> caused to be made or done, brought about, effected, <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="m:f:n"/>	<s>kArita</s> ¦ <lex>mfn.</lex> <ab>ifc.</ab> caused to be made or done, brought about, effected, <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						168340	batch_20260804	2026-08-04	human	new	text	<hom>1.</hom> <s>kArin</s> ¦ <lex>mfn.</lex> (<ls>Pāṇ. v, 2, 72</ls>) doing, making, effecting, producing, acting, an actor, <ls>Yājñ.</ls>; <ls>MBh.</ls> &c. (mostly <ab>ifc.</ab> <ls>ŚBr.</ls>; <ls>Mn.</ls> &c.)<info lex="m:f:n"/><listinfo n="sup"/>	<hom>1.</hom> <s>kArin</s> ¦ <lex>mfn.</lex> (<ls>Pāṇ. v, 2, 72</ls>) doing, making, effecting, producing, acting, an actor, <ls>Yājñ.</ls>; <ls>MBh.</ls> <ab>&c.</ab> (mostly <ab>ifc.</ab> <ls>ŚBr.</ls>; <ls>Mn.</ls> <ab>&c.</ab>)<info lex="m:f:n"/><listinfo n="sup"/>
mw						168406	batch_20260804	2026-08-04	human	new	text	<s>kAraRqava</s> ¦ <lex>m.</lex> = <s>kAraRqa</s>, <ls>MBh.</ls>; <ls>R.</ls> &c.<info lex="m"/>	<s>kAraRqava</s> ¦ <lex>m.</lex> = <s>kAraRqa</s>, <ls>MBh.</ls>; <ls>R.</ls> <ab>&c.</ab><info lex="m"/>
mw						168427	batch_20260804	2026-08-04	human	new	text	<s>kArapacava</s> ¦ <ab>N.</ab> of a region near the <s1>Yamunā</s1>, <ls>TāṇḍyaBr.</ls>; <ls>ĀśvŚr.</ls>; <ls>KātyŚr.</ls>; <ls>ŚāṅkhŚr.</ls> &c.	<s>kArapacava</s> ¦ <ab>N.</ab> of a region near the <s1>Yamunā</s1>, <ls>TāṇḍyaBr.</ls>; <ls>ĀśvŚr.</ls>; <ls>KātyŚr.</ls>; <ls>ŚāṅkhŚr.</ls> <ab>&c.</ab>
mw						168535	batch_20260804	2026-08-04	human	new	text	<s>kArA—gfha</s> ¦ a prison-house, <ls>Ragh.</ls> &c.	<s>kArA—gfha</s> ¦ a prison-house, <ls>Ragh.</ls> <ab>&c.</ab>
mw						168580	batch_20260804	2026-08-04	human	new	text	<s>kArIrI/</s> ¦ (<s>I/</s>), <lex>f.</lex> (<ab>scil.</ab> <s>i/zwi</s>) ‘connected with the fruit of the plant <bot>Capparis aphylla</bot>’, a sacrifice in which this fruit is used, <ls>MaitrS.</ls>; <ls>Kāṭh.</ls> &c.<info lex="f"/>	<s>kArIrI/</s> ¦ (<s>I/</s>), <lex>f.</lex> (<ab>scil.</ab> <s>i/zwi</s>) ‘connected with the fruit of the plant <bot>Capparis aphylla</bot>’, a sacrifice in which this fruit is used, <ls>MaitrS.</ls>; <ls>Kāṭh.</ls> <ab>&c.</ab><info lex="f"/>
mw						168604	batch_20260804	2026-08-04	human	new	text	<hom>1.</hom> <s>kAru</s> ¦ <lex>m.</lex> <lex>f.</lex> (<ab>fr.</ab> √ <hom>1.</hom> <s>kf</s>), a maker, doer, artisan, mechanic, <ls>Mn.</ls>; <ls>Yājñ.</ls> &c.<info lex="m:f"/>	<hom>1.</hom> <s>kAru</s> ¦ <lex>m.</lex> <lex>f.</lex> (<ab>fr.</ab> √ <hom>1.</hom> <s>kf</s>), a maker, doer, artisan, mechanic, <ls>Mn.</ls>; <ls>Yājñ.</ls> <ab>&c.</ab><info lex="m:f"/>
mw						168670	batch_20260804	2026-08-04	human	new	text	<s>kAruRika</s> ¦ <lex>mfn.</lex> (<ab>fr.</ab> <s>karuRa</s>), compassionate, <ls>MBh.</ls> &c.<info lex="m:f:n"/>	<s>kAruRika</s> ¦ <lex>mfn.</lex> (<ab>fr.</ab> <s>karuRa</s>), compassionate, <ls>MBh.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						168679	batch_20260804	2026-08-04	human	new	text	<hom>2.</hom> <s>kAruRya</s> ¦ <lex>n.</lex> compassion, kindness, <ls>MBh.</ls>; <ls>R.</ls> &c.<info lex="n"/>	<hom>2.</hom> <s>kAruRya</s> ¦ <lex>n.</lex> compassion, kindness, <ls>MBh.</ls>; <ls>R.</ls> <ab>&c.</ab><info lex="n"/>
mw						168694	batch_20260804	2026-08-04	human	new	text	<s>kAruRya—vedin</s> ¦ <lex>mfn.</lex> compassionate, <ls>R.</ls> &c.<info lex="m:f:n"/>	<s>kAruRya—vedin</s> ¦ <lex>mfn.</lex> compassionate, <ls>R.</ls> <ab>&c.</ab><info lex="m:f:n"/>
mw						168748	batch_20260804	2026-08-04	human	new	text	<s>kArotara/</s> ¦ <s>as</s>, <lex>m.</lex> a filtering vessel or a cloth used to purify the liquor called <s1>Surā</s1>, <ls>RV. i, 116, 7</ls>; <ls>VS.</ls>; <ls>ŚBr.</ls> &c.<info lex="m"/>	<s>kArotara/</s> ¦ <s>as</s>, <lex>m.</lex> a filtering vessel or a cloth used to purify the liquor called <s1>Surā</s1>, <ls>RV. i, 116, 7</ls>; <ls>VS.</ls>; <ls>ŚBr.</ls> <ab>&c.</ab><info lex="m"/>
mw						168787	batch_20260804	2026-08-04	human	new	text	<s>kArkaSya</s> ¦ <lex>n.</lex> (<ab>fr.</ab> <s>karkaSa</s>), roughness, hardness, <ls>Suśr.</ls> &c.<info lex="n"/>	<s>kArkaSya</s> ¦ <lex>n.</lex> (<ab>fr.</ab> <s>karkaSa</s>), roughness, hardness, <ls>Suśr.</ls> <ab>&c.</ab><info lex="n"/>
mw						168793	batch_20260804	2026-08-04	human	new	text	¦ firmness, sternness, <ls>Pañcat.</ls> &c.<info lex="inh"/>	¦ firmness, sternness, <ls>Pañcat.</ls> <ab>&c.</ab><info lex="inh"/>
mw						168865	batch_20260804	2026-08-04	human	new	text	<s>kArtavIrya</s> ¦ <lex>m.</lex> ‘son of <s1>Kṛta-vīrya</s1>’, <ab>N.</ab> of <s1>Arjuna</s1> (a prince of the <s1>Haihaya</s1>s, killed by <s1>Paraśurāma</s1>), <ls>MBh.</ls> &c.<info lex="m"/>	<s>kArtavIrya</s> ¦ <lex>m.</lex> ‘son of <s1>Kṛta-vīrya</s1>’, <ab>N.</ab> of <s1>Arjuna</s1> (a prince of the <s1>Haihaya</s1>s, killed by <s1>Paraśurāma</s1>), <ls>MBh.</ls> <ab>&c.</ab><info lex="m"/>
mw						168895	batch_20260804	2026-08-04	human	new	text	<s>kArttika</s> ¦ <lex>m.</lex> (<ab>fr.</ab> <s>kfttikA</s>, <ab>q.v.</ab>; with or without <s>mAsa</s>), <ab>N.</ab> of a month corresponding to part of October and November (the twelfth month of the year, when the full moon is near the Pleiades), <ls>Pāṇ.</ls>; <ls>Lāṭy.</ls>; <ls>MBh.</ls> &c.<info lex="m"/>	<s>kArttika</s> ¦ <lex>m.</lex> (<ab>fr.</ab> <s>kfttikA</s>, <ab>q.v.</ab>; with or without <s>mAsa</s>), <ab>N.</ab> of a month corresponding to part of October and November (the twelfth month of the year, when the full moon is near the Pleiades), <ls>Pāṇ.</ls>; <ls>Lāṭy.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="m"/>
mw						168940	batch_20260804	2026-08-04	human	new	text	<s>kArttikI</s> ¦ <lex>f.</lex> of <s>kArttika</s> above, (with or without <s>rAtri</s>) the night of full moon in the month <s1>Kārttika</s1>, the day on which the moon stands in the constellation <s1>Kṛttikā</s1>, <ls>KātyŚr.</ls>; <ls>ŚāṅkhŚr.</ls>; <ls>MBh.</ls> &c.<info lex="f"/>	<s>kArttikI</s> ¦ <lex>f.</lex> of <s>kArttika</s> above, (with or without <s>rAtri</s>) the night of full moon in the month <s1>Kārttika</s1>, the day on which the moon stands in the constellation <s1>Kṛttikā</s1>, <ls>KātyŚr.</ls>; <ls>ŚāṅkhŚr.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="f"/>
mw						168956	batch_20260804	2026-08-04	human	new	text	his <ab>N.</ab> <s1>Kārttikeya</s1> may be derived from his foster mothers or from the month <s1>Kārttika</s1> as the best for warfare: in the <ls>Mṛcch.</ls> and elsewhere he is regarded as presiding over thieves), <ls>MBh.</ls> &c.<info lex="m"/>	his <ab>N.</ab> <s1>Kārttikeya</s1> may be derived from his foster mothers or from the month <s1>Kārttika</s1> as the best for warfare: in the <ls>Mṛcch.</ls> and elsewhere he is regarded as presiding over thieves), <ls>MBh.</ls> <ab>&c.</ab><info lex="m"/>
mw						168965	batch_20260804	2026-08-04	human	new	text	<s>kArtsnya</s> ¦ <lex>n.</lex> <ab>id.</ab>, <ls>MBh.</ls> &c.<info lex="n"/>	<s>kArtsnya</s> ¦ <lex>n.</lex> <ab>id.</ab>, <ls>MBh.</ls> <ab>&c.</ab><info lex="n"/>
mw						169013	batch_20260804	2026-08-04	human	new	text	<s>kArpaRya</s> ¦ <lex>n.</lex> (<ab>fr.</ab> <s>kfpaRa</s>), poverty, pitiful circumstances, <ls>MBh.</ls> &c., <ls>R.</ls><info lex="n"/>	<s>kArpaRya</s> ¦ <lex>n.</lex> (<ab>fr.</ab> <s>kfpaRa</s>), poverty, pitiful circumstances, <ls>MBh.</ls> <ab>&c.</ab>, <ls>R.</ls><info lex="n"/>
mw						169019	batch_20260804	2026-08-04	human	new	text	¦ parsimony, niggardliness, <ls>Hit.</ls> &c.<info lex="inh"/>	¦ parsimony, niggardliness, <ls>Hit.</ls> <ab>&c.</ab><info lex="inh"/>
mw						169028	batch_20260804	2026-08-04	human	new	text	<s>kArpAsa</s> ¦ <lex>mf(<s>I</s>, <ls>L.</ls>)n.</lex> (<ab>fr.</ab> <s>karpAsa</s>; <ab>g.</ab> <s>bilvA<srs/>di</s>), made of cotton, cottony, <ls>ĀśvŚr.</ls>; <ls>Lāṭy.</ls>; <ls>Mn.</ls> &c.<info lex="m:f#I:n"/>	<s>kArpAsa</s> ¦ <lex>mf(<s>I</s>, <ls>L.</ls>)n.</lex> (<ab>fr.</ab> <s>karpAsa</s>; <ab>g.</ab> <s>bilvA<srs/>di</s>), made of cotton, cottony, <ls>ĀśvŚr.</ls>; <ls>Lāṭy.</ls>; <ls>Mn.</ls> <ab>&c.</ab><info lex="m:f#I:n"/>
mw						169031	batch_20260804	2026-08-04	human	new	text	<s>kArpAsa</s> ¦ <lex>m.</lex> <lex>n.</lex> cotton, cotton cloth, &c., <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="m:n"/>	<s>kArpAsa</s> ¦ <lex>m.</lex> <lex>n.</lex> cotton, cotton cloth, <ab>&c.</ab>, <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="m:n"/>
mw						169058	batch_20260804	2026-08-04	human	new	text	<s>kArpAsika</s> ¦ <lex>mf(<s>I</s>)n.</lex> made of cotton, <ls>MBh.</ls> &c.<info lex="m:f#I:n"/><listinfo n="sup"/>	<s>kArpAsika</s> ¦ <lex>mf(<s>I</s>)n.</lex> made of cotton, <ls>MBh.</ls> <ab>&c.</ab><info lex="m:f#I:n"/><listinfo n="sup"/>
mw						169142	batch_20260804	2026-08-04	human	new	text	<s>kArmuka</s> ¦ <lex>n.</lex> (<ab>ifc.</ab> <lex type="hwifc">f(<s>A</s>). </lex>, <ls>MBh.</ls>) a bow, <ls>ŚāṅkhŚr.</ls>; <ls>Mn.</ls> &c.<info lex="f#A:n"/>	<s>kArmuka</s> ¦ <lex>n.</lex> (<ab>ifc.</ab> <lex type="hwifc">f(<s>A</s>). </lex>, <ls>MBh.</ls>) a bow, <ls>ŚāṅkhŚr.</ls>; <ls>Mn.</ls> <ab>&c.</ab><info lex="f#A:n"/>
mw						169175	batch_20260804	2026-08-04	human	new	text	<s>kArya^</s> ¦ <lex>mfn.</lex> (<ab>fut.</ab> <ab>p.p.</ab> √ <hom>1.</hom> <s>kf</s>), to be made or done or practised or performed, practicable, feasible, <ls>AV. iii, 24, 5</ls>; <ls>TS.</ls>; <ls>Mn.</ls> &c.<info lex="m:f:n"/><listinfo n="sup"/>	<s>kArya^</s> ¦ <lex>mfn.</lex> (<ab>fut.</ab> <ab>p.p.</ab> √ <hom>1.</hom> <s>kf</s>), to be made or done or practised or performed, practicable, feasible, <ls>AV. iii, 24, 5</ls>; <ls>TS.</ls>; <ls>Mn.</ls> <ab>&c.</ab><info lex="m:f:n"/><listinfo n="sup"/>
mw						169181	batch_20260804	2026-08-04	human	new	text	¦ to be offered (as a libation), <ls>Mn.</ls> &c.<info lex="inh"/>	¦ to be offered (as a libation), <ls>Mn.</ls> <ab>&c.</ab><info lex="inh"/>
mw						169193	batch_20260804	2026-08-04	human	new	text	<s>kArya^</s> ¦ (<s>am</s>), <lex>n.</lex> work or business to be done, duty, affair, <ls>Mn.</ls>; <ls>MBh.</ls> &c.<info lex="n"/>	<s>kArya^</s> ¦ (<s>am</s>), <lex>n.</lex> work or business to be done, duty, affair, <ls>Mn.</ls>; <ls>MBh.</ls> <ab>&c.</ab><info lex="n"/>
mw						169196	batch_20260804	2026-08-04	human	new	text	¦ a religious action or performance, <ls>Mn.</ls> &c.<info lex="inh"/>	¦ a religious action or performance, <ls>Mn.</ls> <ab>&c.</ab><info lex="inh"/>
mw						169217	batch_20260804	2026-08-04	human	new	text	¦ motive, object, aim, purpose (<ab>e.g.</ab> <s>kiM kAryam</s>, for what purpose? wherefore?), <ls>Mn.</ls>; <ls>R.</ls> &c.<info lex="inh"/>	¦ motive, object, aim, purpose (<ab>e.g.</ab> <s>kiM kAryam</s>, for what purpose? wherefore?), <ls>Mn.</ls>; <ls>R.</ls> <ab>&c.</ab><info lex="inh"/>
